Reference	ID	Tags	Quote	Occurrence	Question	Response
143:7	qswc				What would cause David to become like those who go down into the pit?	David would become like those who go down to the pit if Yahweh does not answer quickly or if he hides his face from David.
143:8	r3c6				What does David want to hear in the morning because he trusts Yahweh?	David wants to hear Yahweh’s covenant faithfulness.
143:8	ksox				What does David want Yahweh to do because he lifts up his soul to Yahweh?	David wants Yahweh to show him the way where he should walk.
143:10	fpct				What does David wants to lead him in the land of uprightness?	David wants Yahweh’s good spirit to lead him in the land of uprightness.
143:12	xd2i				What does David want Yahweh to do to David’s enemies?	David asks Yahweh to cut off David’s enemies and destroy all the enemies of David’s life.
144:1	hjik				For what does Yahweh train David’s hands for war and his fingers?	Yahweh trains David’s hands for war and his fingers for battle.
144:3	itbe				Who does Yahweh notice and thinks about that surprises David?	David is surprised that Yahweh notices man and the son of man.
144:5	n0m5				What would the mountains do if Yahweh touched them?	Yahweh would cause the mountains to smoke if he touched them.
144:7	tvh8				How does Yahweh rescue David from the hand of foreigners?	Yahweh reaches out his hand from above and rescues David out of the waters and from the hands of foreigners.
144:9	alw3				On what instrument will David sing a new song to God?	David will sing a new song to God on the lute of ten strings.
144:11	d0qi				What do the mouths of the foreigners speak?	Their mouths speak lies and their right hand is falsehood.
144:12	mm0z				What does David want Israel’s sons to be like?	He wants them to be like plants who grow to full size in their youth.
144:12	j1zf				What does David want Israel’s daughters to be like?	He wants them to be like carved corner pillars, shapely like those of a palace.
144:15	k0y6				Who does David say are the people who are happy?	He says the people who are happy are those whose God is Yahweh.
145:1	fam6				Who will David extol and bless?	David will extol his God and King, blessing his name forever and ever.
145:2	brde				How often does David bless God?	Every day David will bless God.
145:4	bpz5				What will one generation praise and proclaim to the next?	One generation will praise God’s deeds to the next and proclaim his mighty actions.
145:5	pyd0				On what will David meditate?	He will meditate on the majesty of Yahweh’s glory and on his marvelous deeds.
145:7	h66q				What will one generation declare and sing about to the next?	They will declare Yahweh’s abounding goodness and sing about his righteousness.
145:10	pris				What will thank and bless Yahweh?	All that Yahweh has made will give thanks to him and his faithful ones will bless him.
145:11	v3qv				Who will speak of the glory of Yahweh’s kingdom and tell of Yahweh’s power?	Yahweh’s faithful ones will speak of the glory of his kingdom and tell of his power.
145:13	mvj2				How long will Yahweh’s kingdom last?	Yahweh’s kingdom is an everlasting kingdom and his dominion endures throughout all generations.
145:14	agwg				Who does Yahweh support and raise up?	Yahweh supports all who are falling and raises up all those who are bent over.
145:15	rb79				Whose eyes wait for Yahweh and is given food at the right time?	Everyone’s eyes wait for Yahweh and are given food at the right time.
145:16	iigj				How does Yahweh satisfy the desires of every living thing?	Yahweh opens his hand and satisfies the desire of every living thing.
145:18	a4tu				To whom is Yahweh near?	Yahweh is near to all those who call to him and to all who call to him in trustworthiness.
145:20	bcfa				What does Yahweh do for those who love him?	Yahweh watches over all those who love him.
145:20	pued				What will Yahweh do to all the wicked?	He will destroy all the wicked.
146:2	zxh9				How long will the writer praise Yahweh?	He will praise Yahweh as long as he lives.
146:3	yzo9				What should one not put their trust in?	People should not put their trust in princes or in mankind, in whom there is no salvation.
146:4	zbhy				What happens when a person’s life’s breath stops?	When a person’s life’s breath stops, he returns to the ground; on that day his plans end.
146:5	xxcd				Who is the one who is blessed?	The one who is blessed is the one who has the God of Jacob for his help, whose hope is in Yahweh his God.
146:6	lzj8				What has Yahweh made?	Yahweh made heaven and earth, the sea, and all that is in them.
146:7	ptl8				What does God do for the oppressed and the hungry?	Yahweh executes justice for the oppressed and gives food to the hungry.
146:8	rnx7				What does Yahweh do for the blind and those who are bowed down?	Yahweh opens the eyes of the blind, and raises up those who are bowed down.
146:9	u66l				Who does Yahweh protect?	Yahweh protects the foreigners in the land.
146:10	w5ra				How long will Yahweh reign?	Yahweh will reign forever, for all generations.
147:1	gnfj				Why should Yahweh be praised?	Yahweh should be praised because it is good, pleasant and suitable.
147:2	t8b1				How does Yahweh help his followers?	Yahweh helps rebuild Jerusalem, gathers the scattered people of Israel.
147:4	hlkz				What does Yahweh do to the stars after he counts them?	Yahweh counts the stars and gives names all of them.
147:5	je3q				How great is Lord’s understanding?	His understanding cannot be measured.
147:6	v91e				What does Yahweh do to the wicked?	Yahweh brings the wicked down to the ground.
147:9	etmh				How does Yahweh care for the animals and ravens?	Yahweh gives food to the animals and the young ravens when they cry.
147:10	fwc9				In what does Yahweh find no delight and take no pleasure?	Yahweh finds no delight in the strength of horse and takes no pleasure in the strong legs of man.
147:11	n8xz				In what does Yahweh take pleasure?	Yahweh takes pleasure in those who honor him, who hope in his covenant faithfulness.
147:12-14	oksl				With what does Yahweh satisfy the people of Jerusalem?	Yahweh satisfies them with the finest of wheat.
147:15	zu21				How do Yahweh’s commandment of out to the earth?	Yahweh sends his commandment to earth and his command runs very swiftly.
147:17	xn3d				How does Yahweh dispense the hail?	Yahweh dispenses the hail like crumbs.
147:19	lrzr				To whom did Yahweh proclaim his word and his statutes and righteous decrees?	Yahweh proclaimed his word to Jacob, and his statutes and righteous decrees to Israel.
147:20	kci6				To which other nation has Yahweh proclaimed his word, statutes and decrees?	Yahweh has not proclaimed his word, statutes and decrees to any other nation.
148:1-2	w5k2				Who is to praise Yahweh?	Everyone in the heavens, those in the heights, all his angels and all his angel armies are to praise Yahweh.
148:3-4	s289				Who is to praise Yahweh?	The sun, moon, shining stars, highest heaven and the waters above the sky are to praise Yahweh.
148:5	jyd8				Why should Yahweh be praised?	Yahweh should be praised because he gave the command and everything was created.
148:6	jqyz				What decree will never change?	The decree of Yahweh will never change.
148:7-8	xcuh				Who should praise God from the earth?	The sea creatures, all in the ocean, fire, hail, snow, clouds and wind which fulfills his word should praise Yahweh.
148:9-10	keq0				Who also should praise Yahweh?	The mountains, hills, fruit trees, cedars, wild and tame animals, creatures that crawl and birds need to praise Yahweh.
148:11-12	c4i7				Who else should praise Yahweh?	Kings, princes young men and women, the elderly and the children need to praise Yahweh.
