Reference	ID	Tags	SupportReference	Quote	Occurrence	Note
30:14	p17g		rc://*/ta/man/translate/figs-metonymy	in your mouth and your heart	0	This means that the people already know God’s commands and can tell them to others.
30:15	m7gm		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:15	d23f		rc://*/ta/man/translate/figs-metaphor	I have placed before you	0	Putting something where another person can see it is a metaphor for telling someone about something. Alternate translation: “I have told you about”
30:15	bn6k		rc://*/ta/man/translate/figs-explicit	life and good, death and evil	0	You can make clear the implicit information. Alternate translation: “what is good and will cause you to live, and what is evil and will cause you to die”
30:16	jh9g			multiply	0	increase greatly in number
30:17	ej9a		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses continues to speak to the Israelites as if they were one man, so the words “you” and “your” here are singular.
30:17	a2vl		rc://*/ta/man/translate/figs-synecdoche	if your heart turns away … but instead are drawn away and bow down to other gods and worship them	0	Here “heart” refers to the whole person. If your language does not use the passive form in this way, you can state this in active form or in another way that is natural in your language. Alternate translation: “if you stop being loyal to God … and the people living in the land convince you to bow down and worship other gods” (See also: [[rc://*/ta/man/translate/figs-activepassive]])
30:18	sr3z		rc://*/ta/man/translate/figs-you	to you today that you … you will not prolong your days	0	Moses speaks to the Israelites as a group.
30:18	ee9y		rc://*/ta/man/translate/figs-metaphor	prolong your days	0	Long days are a metaphor for a long life. See how you translated these words in [Deuteronomy 4:26](../04/26.md). Alternate translation: “be able to live a long time”
30:19	t3ji		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so except where noted the words “you” and “your” here are singular.
30:19	gap6		rc://*/ta/man/translate/figs-metonymy	I call heaven and earth to witness	0	This could mean: (1) Moses is calling on all those who live in heaven and earth to be witnesses to what he says, or (2) Moses is speaking to heaven and earth as if they are people, and he is calling them to be witnesses to what he says (See also: [[rc://*/ta/man/translate/figs-personification]] and [[rc://*/ta/man/translate/figs-apostrophe]])
30:19	qj9t			to witness against you	0	Alternate translation: “to be willing to say that you have done evil things”
30:19	wxe8		rc://*/ta/man/translate/figs-you	against you today	0	Moses speaks to the Israelites as a group.
30:20	k5mz		rc://*/ta/man/translate/figs-metonymy	obey his voice	0	Here “voice” refers to what Yahweh says. Alternate translation: “obey what he says”
30:20	sbp2			to cling to him	0	Alternate translation: “to rely on him”
30:20	x4gp		rc://*/ta/man/translate/figs-doublet	For he is your life and the length of your days	0	These phrases have the same meaning and are metonyms for Yahweh, emphasizing that he is the one who gives life and determines the length of people’s lifetimes. Alternate translation: “Yahweh is the only one who can enable you to live a long life” (See also: [[rc://*/ta/man/translate/figs-metonymy]])
30:20	qi8g		rc://*/ta/man/translate/figs-ellipsis	swore to your ancestors	0	The ellipsis can be filled in. Alternate translation: “swore that he would give to your ancestors”
31:intro	pki9				0	# Deuteronomy 31 General Notes\n\n## Special concepts in this chapter\n\n### Final instructions\n\nIn the Ancient Near East, it was common for an important leader to give instructions for his people to follow after his death. In this chapter, Moses begins his final words to the people of Israel. These are words that he wants them to remember long after he is gone. This section also helped to make a smooth transition to Joshua’s leadership.
31:2	mb3i		rc://*/ta/man/translate/translate-numbers	one hundred twenty years old	0	Alternate translation: “120 years old”
31:2	bvw8		rc://*/ta/man/translate/figs-merism	I can no more go out and come in	0	Here the extremes “go out” and “come in” used together mean that Moses can no longer do what a healthy person can do. Alternate translation: “I am no longer able to go everywhere that you need to go, so I cannot be your leader any longer”
31:3	ep95		rc://*/ta/man/translate/figs-you	your God … before you … before you … you will dispossess … before you	0	Moses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
31:3	cll7			you will dispossess them	0	Alternate translation: “you will take their land”
31:3	p8q6			Joshua, he will go over before you, as Yahweh has spoken	0	Alternate translation: “Joshua will lead you across the river, as Yahweh promised”
31:4	nu6r				0	# General Information:\n\nMoses continues speaking to the Israelites.
31:4	b8wj		rc://*/ta/man/translate/figs-synecdoche	he did to Sihon and to Og, the kings of the Amorites	0	Here “Sihon” and “Og” refer to two Kings of the Amorites and their armies. See how you translated these names in [Deuteronomy 1:4](../01/04.md). Alternate translation: “he did to Sihon and Og, the kings of the Amorites, and to their armies”
31:6	m79v			Be strong and of good courage	0	Alternate translation: “Be strong and courageous”
31:6	lr5n			fear not, and do not be afraid of them	0	Alternate translation: “do not fear them at all”
31:6	i5mi		rc://*/ta/man/translate/figs-you	Yahweh your God … with you … fail you nor forsake you	0	Moses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
31:6	b7b9		rc://*/ta/man/translate/figs-litotes	he will not fail you nor forsake you	0	This can be treated as litotes and translated positively. Alternate translation: “he will always fulfill his promise to you and will always be with you”
31:7	s174		rc://*/ta/man/translate/figs-you		0	# General Information:\n\nMoses speaks to the Israelites as if they were one man, so the words “you” and “your” here are singular.
31:7	r36v		rc://*/ta/man/translate/figs-metonymy	in the sight of all Israel	0	This means that all of the people of Israel were present. Alternate translation: “in the presence of all the Israelites”
31:7	ht4a			Be strong and of good courage	0	Alternate translation: “Be strong and courageous.” See how you translated this in [Deuteronomy 31:5](../31/05.md).
31:7	t7sv			you will cause them to inherit it	0	Alternate translation: “you will help them take the land”
31:9	a6vj			gave it out to the priests, the sons of Levi	0	Alternate translation: “gave it out to the Levites, who are the priests”
31:10	ani6		rc://*/ta/man/translate/translate-numbers	seven years	0	Alternate translation: “7 years”
31:10	sy4p			fixed for the cancellation of debts	0	Alternate translation: “for canceling debts”
